,PostalCode,Fecha_más_reciente,Recuento_transacciones,Cantidad,Puntuación_actualidad,Puntuación_frecuencia,Puntuación_monetaria,Puntuación_RFM,quintile,Country,Country_codes
3314,16980.0,2011-03-29 16:36:00,19,476.40000000000003,1,5,5,155,1,United Kingdom,35
3315,16982.0,2011-10-10 12:28:00,3,43.44,3,1,2,312,3,United Kingdom,35
3316,16983.0,2011-11-27 12:10:00,40,495.19999999999993,5,3,2,532,5,United Kingdom,35
3317,16984.0,2011-09-12 14:00:00,118,1047.89,2,5,5,255,2,United Kingdom,35
3318,16985.0,2011-11-22 13:33:00,32,1433.5900000000001,4,4,5,445,4,United Kingdom,35
3319,16986.0,2011-11-10 11:55:00,3,1873.2,4,1,5,415,4,United Kingdom,35
3320,16987.0,2011-12-06 17:26:00,45,537.22,5,3,3,533,5,United Kingdom,35
3321,16988.0,2011-12-04 16:02:00,3,68.87,5,1,2,512,5,United Kingdom,35
3322,16989.0,2011-12-02 16:39:00,3,299.6,5,1,5,515,5,United Kingdom,35
3323,16990.0,2011-05-05 08:30:00,1,179.0,1,1,5,115,1,United Kingdom,35
3324,16992.0,2011-11-29 11:50:00,30,483.85,5,3,2,532,5,United Kingdom,35
3325,16995.0,2010-12-02 17:09:00,1,-1.25,1,1,1,111,1,United Kingdom,35
3326,16996.0,2011-11-09 16:43:00,11,481.34,4,2,5,425,4,United Kingdom,35
3327,16997.0,2011-02-24 17:28:00,4,253.5,1,3,5,135,1,United Kingdom,35
3328,16998.0,2011-05-19 14:24:00,1,189.60000000000002,1,1,5,115,1,United Kingdom,35
3329,16999.0,2011-11-16 13:53:00,7,83.44,4,1,3,413,4,United Kingdom,35
3330,17001.0,2011-12-09 09:38:00,51,1216.54,5,4,4,544,5,United Kingdom,35
3331,17002.0,2011-09-15 12:40:00,16,451.4,2,4,5,245,2,United Kingdom,35
3332,17004.0,2011-10-24 14:25:00,11,608.88,3,3,5,335,3,United Kingdom,35
3333,17006.0,2011-12-05 12:09:00,12,271.90999999999997,5,1,5,515,5,United Kingdom,35
3334,17007.0,2011-10-20 10:47:00,17,258.48,3,3,4,334,3,United Kingdom,35
3335,17010.0,2011-11-21 14:49:00,2,54.6,4,1,2,412,4,United Kingdom,35
3336,17011.0,2011-11-09 13:30:00,6,127.20000000000002,4,1,4,414,4,United Kingdom,35
3337,17014.0,2011-12-01 14:09:00,26,294.88,5,2,3,523,5,United Kingdom,35
3338,17015.0,2011-11-11 10:45:00,58,524.93,4,5,2,452,4,United Kingdom,35
3339,17017.0,2011-12-07 09:32:00,93,2954.3700000000017,5,5,4,554,5,United Kingdom,35
3340,17018.0,2011-10-30 11:42:00,4,197.39999999999998,3,1,5,315,3,United Kingdom,35
3341,17019.0,2011-11-28 13:06:00,77,376.28999999999996,5,4,1,541,5,United Kingdom,35
3342,17022.0,2011-11-08 17:09:00,3,26.08,4,1,1,411,4,United Kingdom,35
3343,17026.0,2010-12-05 12:47:00,2,22.95,1,1,2,112,1,United Kingdom,35
3344,17027.0,2011-09-22 12:24:00,49,250.06999999999996,2,5,2,252,2,United Kingdom,35
3345,17029.0,2011-04-17 10:57:00,1,358.0,1,1,5,115,1,United Kingdom,35
3346,17030.0,2011-10-07 08:49:00,2,28.9,3,1,2,312,3,United Kingdom,35
3347,17031.0,2011-11-28 10:23:00,5,89.35,5,1,2,512,5,United Kingdom,35
3348,17033.0,2011-09-14 14:34:00,11,419.7,2,3,5,235,2,United Kingdom,35
3349,17034.0,2011-11-23 15:14:00,16,400.5,4,2,5,425,4,United Kingdom,35
3350,17035.0,2011-04-08 11:23:00,8,120.92,1,4,3,143,1,United Kingdom,35
3351,17037.0,2011-09-13 12:49:00,21,384.77,2,4,5,245,2,United Kingdom,35
3352,17038.0,2011-11-09 13:50:00,4,29.05,4,1,1,411,4,United Kingdom,35
3353,17040.0,2011-07-25 10:19:00,4,44.160000000000004,2,2,1,221,2,United Kingdom,35
3354,17041.0,2011-11-13 11:21:00,21,348.34999999999997,4,3,3,433,4,United Kingdom,35
3355,17042.0,2011-12-07 12:26:00,32,391.32,5,3,2,532,5,United Kingdom,35
3356,17043.0,2011-11-07 15:33:00,27,504.73999999999995,4,3,4,434,4,United Kingdom,35
3357,17044.0,2011-11-14 14:28:00,4,285.51,4,1,5,415,4,United Kingdom,35
3358,17045.0,2011-08-18 17:09:00,8,170.49,2,3,3,233,2,United Kingdom,35
3359,17046.0,2011-07-05 14:24:00,6,170.39999999999998,2,2,4,224,2,United Kingdom,35
3360,17047.0,2011-09-15 13:27:00,22,388.92,2,5,3,253,2,United Kingdom,35
3361,17048.0,2011-08-16 14:51:00,17,346.93,2,4,4,244,2,United Kingdom,35
3362,17049.0,2011-12-07 10:48:00,95,1894.5999999999997,5,5,3,553,5,United Kingdom,35
3363,17050.0,2011-09-04 13:48:00,89,937.83,2,5,5,255,2,United Kingdom,35
3364,17051.0,2011-05-29 14:13:00,14,99.25000000000001,1,5,1,151,1,United Kingdom,35
3365,17052.0,2011-11-11 14:50:00,34,129.91,4,4,1,441,4,United Kingdom,35
3366,17053.0,2011-08-03 10:55:00,3,74.10000000000001,2,1,4,214,2,United Kingdom,35
3367,17054.0,2011-11-11 12:56:00,21,335.68999999999994,4,3,3,433,4,United Kingdom,35
3368,17058.0,2011-09-19 10:13:00,15,276.95000000000005,2,4,3,243,2,United Kingdom,35
3369,17059.0,2011-11-10 12:27:00,151,822.53,4,5,3,453,4,United Kingdom,35
3370,17060.0,2011-03-18 13:27:00,3,50.400000000000006,1,2,3,123,1,United Kingdom,35
3371,17061.0,2011-09-27 11:24:00,27,1361.52,2,5,5,255,2,United Kingdom,35
3372,17062.0,2011-01-30 11:01:00,20,133.22,1,5,2,152,1,United Kingdom,35
3373,17063.0,2011-11-18 16:19:00,27,444.89000000000004,4,3,4,434,4,United Kingdom,35
3374,17064.0,2011-10-12 10:18:00,22,306.68,3,4,3,343,3,United Kingdom,35
3375,17068.0,2011-11-27 13:14:00,98,1513.9899999999998,5,5,2,552,5,United Kingdom,35
3376,17069.0,2011-11-11 17:13:00,35,580.0800000000002,4,4,3,443,4,United Kingdom,35
3377,17070.0,2011-08-17 17:01:00,18,53.22,2,4,1,241,2,United Kingdom,35
3378,17071.0,2011-11-22 09:16:00,44,794.46,4,4,4,444,4,United Kingdom,35
3379,17073.0,2011-11-22 11:47:00,54,366.34,4,5,1,451,4,United Kingdom,35
3380,17075.0,2011-11-22 11:58:00,22,254.50999999999996,4,3,2,432,4,United Kingdom,35
3381,17076.0,2011-11-03 17:53:00,11,307.81999999999994,3,3,4,334,3,United Kingdom,35
3382,17078.0,2011-11-03 18:49:00,7,41.7,3,2,1,321,3,United Kingdom,35
3383,17079.0,2011-09-22 15:34:00,1,59.400000000000006,2,1,3,213,2,United Kingdom,35
3384,17080.0,2011-11-17 12:59:00,2,96.72,4,1,4,414,4,United Kingdom,35
3385,17081.0,2011-11-14 12:56:00,15,79.68,4,2,1,421,4,United Kingdom,35
3386,17082.0,2011-11-06 15:17:00,17,382.05,4,3,4,434,4,United Kingdom,35
3387,17083.0,2011-08-22 15:43:00,13,338.02000000000004,2,4,4,244,2,United Kingdom,35
3388,17084.0,2011-11-04 14:54:00,58,1013.97,3,5,4,354,3,United Kingdom,35
3389,17085.0,2011-08-08 14:15:00,69,485.94000000000005,2,5,3,253,2,United Kingdom,35
3390,17086.0,2011-12-02 13:54:00,28,694.5,5,3,4,534,5,United Kingdom,35
3391,17088.0,2011-11-11 14:23:00,36,662.3100000000002,4,4,4,444,4,United Kingdom,35
3392,17090.0,2011-12-05 13:44:00,24,778.2399999999999,5,2,5,525,5,United Kingdom,35
3393,17091.0,2011-12-07 10:43:00,58,1097.41,5,4,4,544,5,United Kingdom,35
3394,17092.0,2011-10-20 19:51:00,42,627.24,3,5,3,353,3,United Kingdom,35
3395,17094.0,2011-01-25 17:24:00,3,3.600000000000005,1,2,1,121,1,United Kingdom,35
3396,17095.0,2011-11-17 12:21:00,29,487.12000000000006,4,4,3,443,4,United Kingdom,35
3397,17096.0,2011-11-24 15:01:00,18,341.88,4,3,3,433,4,United Kingdom,35
3398,17097.0,2011-12-07 17:05:00,53,204.17,5,4,1,541,5,Spain,30
3399,17100.0,2011-11-21 16:36:00,25,371.1300000000001,4,3,3,433,4,United Kingdom,35
3400,17101.0,2011-11-29 13:57:00,11,527.1,5,1,5,515,5,United Kingdom,35
3401,17105.0,2011-07-03 15:53:00,22,154.01999999999998,2,5,1,251,2,United Kingdom,35
3402,17107.0,2011-11-06 14:08:00,132,3640.490000000001,3,5,5,355,3,United Kingdom,35
3403,17109.0,2011-11-10 16:59:00,43,285.52,4,4,2,442,4,United Kingdom,35
3404,17110.0,2011-06-27 12:58:00,4,61.199999999999996,2,2,2,222,2,United Kingdom,35
3405,17111.0,2011-10-23 15:59:00,6,57.0,3,2,1,321,3,United Kingdom,35
3406,17114.0,2011-12-04 12:17:00,47,224.24,5,4,1,541,5,United Kingdom,35
3407,17115.0,2011-12-01 14:30:00,12,249.3,5,1,4,514,5,United Kingdom,35
3408,17117.0,2011-02-24 13:54:00,2,20.15,1,1,2,112,1,United Kingdom,35
3409,17118.0,2011-01-26 12:19:00,3,38.76,1,2,2,122,1,United Kingdom,35
3410,17119.0,2011-12-06 14:40:00,10,131.97,5,1,3,513,5,United Kingdom,35
3411,17120.0,2011-04-20 15:21:00,5,81.05000000000001,1,3,3,133,1,United Kingdom,35
3412,17122.0,2011-08-12 14:33:00,2,43.519999999999996,2,1,3,213,2,United Kingdom,35
3413,17123.0,2011-07-01 10:47:00,1,25.200000000000003,2,1,2,212,2,United Kingdom,35
3414,17124.0,2011-06-07 14:02:00,12,136.5,1,4,3,143,1,United Kingdom,35
3415,17125.0,2011-10-20 14:41:00,13,54.58,3,3,1,331,3,United Kingdom,35
3416,17126.0,2011-07-10 13:52:00,76,282.4499999999998,2,5,2,252,2,United Kingdom,35
3417,17128.0,2011-01-09 12:02:00,2,20.3,1,1,2,112,1,United Kingdom,35
3418,17131.0,2011-12-04 12:52:00,25,485.82999999999987,5,2,4,524,5,United Kingdom,35
3419,17133.0,2011-11-06 09:34:00,6,1147.92,3,2,5,325,3,United Kingdom,35
3420,17134.0,2011-08-25 09:53:00,6,115.35,2,2,4,224,2,United Kingdom,35
3421,17135.0,2011-11-23 16:48:00,7,180.9,4,1,5,415,4,United Kingdom,35
3422,17138.0,2011-03-09 11:54:00,7,114.50000000000001,1,4,3,143,1,United Kingdom,35
3423,17139.0,2011-11-24 10:12:00,128,2678.550000000001,4,5,5,455,4,United Kingdom,35
3424,17140.0,2011-04-06 13:33:00,6,61.260000000000005,1,3,2,132,1,United Kingdom,35
3425,17142.0,2011-04-14 18:22:00,4,79.8,1,3,3,133,1,United Kingdom,35
3426,17144.0,2011-12-08 17:57:00,10,304.95000000000005,5,1,5,515,5,United Kingdom,35
3427,17146.0,2011-08-26 12:44:00,9,307.29999999999995,2,3,5,235,2,United Kingdom,35
3428,17147.0,2011-11-17 12:32:00,28,461.13999999999993,4,4,3,443,4,United Kingdom,35
3429,17148.0,2011-10-19 09:59:00,1,19.799999999999997,3,1,1,311,3,United Kingdom,35
3430,17152.0,2011-05-29 12:19:00,10,619.45,1,4,5,145,1,United Kingdom,35
3431,17153.0,2011-11-15 13:42:00,3,44.3,4,1,2,412,4,United Kingdom,35
3432,17154.0,2011-09-25 13:42:00,11,170.46,2,3,3,233,2,United Kingdom,35
3433,17155.0,2011-11-22 12:38:00,5,30.410000000000004,4,1,2,412,4,United Kingdom,35
3434,17157.0,2011-06-20 13:13:00,6,100.54999999999998,2,2,3,223,2,United Kingdom,35
3435,17158.0,2011-11-07 15:15:00,23,464.14,4,3,4,434,4,United Kingdom,35
3436,17159.0,2011-11-18 10:52:00,29,417.4299999999999,4,4,2,442,4,United Kingdom,35
3437,17160.0,2011-11-08 14:05:00,69,1135.42,4,5,3,453,4,United Kingdom,35
3438,17162.0,2011-11-11 11:34:00,35,551.6600000000001,4,4,3,443,4,United Kingdom,35
3439,17164.0,2011-11-07 09:13:00,46,809.54,4,4,4,444,4,United Kingdom,35
3440,17165.0,2011-02-28 16:39:00,2,30.9,1,1,3,113,1,United Kingdom,35
3441,17166.0,2011-11-01 09:46:00,6,101.33999999999999,3,2,2,322,3,United Kingdom,35
3442,17169.0,2011-10-13 10:25:00,15,209.17,3,3,3,333,3,United Kingdom,35
3443,17171.0,2011-02-23 16:37:00,6,99.84,1,3,4,134,1,United Kingdom,35
3444,17172.0,2011-09-22 09:36:00,4,102.24,2,2,3,223,2,United Kingdom,35
3445,17173.0,2011-12-04 14:40:00,25,1162.7400000000002,5,2,5,525,5,United Kingdom,35
3446,17175.0,2011-10-26 15:31:00,26,629.0700000000002,3,4,5,345,3,United Kingdom,35
3447,17176.0,2011-05-22 12:41:00,3,52.5,1,2,3,123,1,United Kingdom,35
3448,17179.0,2011-06-14 16:48:00,20,124.23,2,4,1,241,2,United Kingdom,35
3449,17180.0,2011-10-14 15:46:00,38,258.00000000000006,3,5,1,351,3,United Kingdom,35
3450,17181.0,2011-10-13 14:48:00,5,17.4,3,1,1,311,3,United Kingdom,35
3451,17183.0,2011-12-02 10:07:00,26,1365.07,5,2,5,525,5,United Kingdom,35
3452,17188.0,2011-11-28 13:53:00,22,803.7400000000001,5,2,5,525,5,United Kingdom,35
3453,17189.0,2011-08-25 19:39:00,15,105.16000000000001,2,4,1,241,2,United Kingdom,35
3454,17190.0,2011-10-12 11:33:00,9,-77.53999999999999,3,2,1,321,3,United Kingdom,35
3455,17191.0,2011-11-11 16:58:00,54,478.2600000000001,4,5,1,451,4,United Kingdom,35
3456,17193.0,2011-11-01 09:51:00,8,339.6600000000001,3,2,5,325,3,United Kingdom,35
3457,17194.0,2010-12-14 12:06:00,8,147.73999999999998,1,4,4,144,1,United Kingdom,35
3458,17197.0,2011-11-10 10:32:00,15,506.96,4,2,5,425,4,United Kingdom,35
3459,17198.0,2011-11-16 10:39:00,27,130.10000000000002,4,3,1,431,4,United Kingdom,35
3460,17201.0,2011-10-17 11:55:00,12,107.82000000000001,3,3,1,331,3,United Kingdom,35
3461,17203.0,2011-11-04 12:27:00,49,907.8699999999999,3,5,4,354,3,United Kingdom,35
3462,17204.0,2011-06-17 14:45:00,21,432.20000000000005,2,4,5,245,2,United Kingdom,35
3463,17205.0,2011-10-17 12:46:00,5,117.5,3,1,5,315,3,United Kingdom,35
3464,17206.0,2011-10-17 13:25:00,3,84.96000000000001,3,1,4,314,3,United Kingdom,35
3465,17211.0,2011-11-13 12:03:00,62,717.0700000000002,4,5,2,452,4,United Kingdom,35
3466,17213.0,2011-10-30 14:53:00,37,682.4200000000002,3,5,3,353,3,United Kingdom,35
3467,17214.0,2011-10-10 13:17:00,34,231.86999999999998,3,5,1,351,3,United Kingdom,35
3468,17217.0,2011-04-19 17:19:00,2,77.25,1,1,4,114,1,United Kingdom,35
3469,17218.0,2011-12-05 13:52:00,81,598.2500000000001,5,4,2,542,5,United Kingdom,35
3470,17219.0,2011-11-08 11:25:00,10,38.6,4,2,1,421,4,United Kingdom,35
3471,17220.0,2011-11-15 13:47:00,143,871.3099999999996,4,5,3,453,4,United Kingdom,35
3472,17221.0,2011-12-02 13:35:00,19,152.87000000000003,5,2,1,521,5,United Kingdom,35
3473,17222.0,2011-10-05 13:58:00,8,121.2,3,2,3,323,3,United Kingdom,35
3474,17223.0,2011-02-02 15:57:00,15,103.75000000000003,1,5,2,152,1,United Kingdom,35
3475,17226.0,2011-02-04 11:52:00,10,152.65,1,4,4,144,1,United Kingdom,35
3476,17227.0,2011-11-21 10:51:00,12,164.67000000000002,4,2,2,422,4,United Kingdom,35
3477,17228.0,2011-11-24 10:24:00,63,619.2899999999998,4,5,2,452,4,United Kingdom,35
3478,17229.0,2011-09-04 13:56:00,18,147.0,2,4,2,242,2,United Kingdom,35
3479,17230.0,2011-03-20 16:12:00,15,780.13,1,5,5,155,1,United Kingdom,35
3480,17231.0,2011-11-27 15:18:00,159,932.4099999999997,5,5,2,552,5,United Kingdom,35
3481,17232.0,2011-12-07 12:21:00,9,115.72999999999999,5,1,3,513,5,United Kingdom,35
3482,17233.0,2011-11-04 14:06:00,7,36.129999999999995,3,2,1,321,3,United Kingdom,35
3483,17234.0,2011-06-10 11:20:00,4,63.349999999999994,1,3,2,132,1,United Kingdom,35
3484,17235.0,2011-11-14 15:51:00,7,55.85000000000001,4,1,2,412,4,United Kingdom,35
3485,17236.0,2011-11-27 12:00:00,30,208.82999999999993,5,3,1,531,5,United Kingdom,35
3486,17237.0,2011-11-28 15:02:00,4,40.36,5,1,1,511,5,United Kingdom,35
3487,17238.0,2011-12-07 11:35:00,158,951.7399999999997,5,5,2,552,5,United Kingdom,35
3488,17239.0,2011-01-31 09:41:00,4,85.4,1,3,3,133,1,United Kingdom,35
3489,17242.0,2011-08-23 14:55:00,15,410.08000000000004,2,4,5,245,2,United Kingdom,35
3490,17243.0,2011-12-08 13:26:00,140,2952.3399999999997,5,5,4,554,5,United Kingdom,35
3491,17244.0,2011-10-17 15:19:00,11,255.55,3,3,4,334,3,United Kingdom,35
3492,17245.0,2011-05-19 10:43:00,3,50.099999999999994,1,2,3,123,1,United Kingdom,35
3493,17247.0,2011-11-24 15:21:00,21,123.80000000000001,4,3,1,431,4,United Kingdom,35
3494,17248.0,2011-08-11 13:34:00,16,86.19,2,4,1,241,2,United Kingdom,35
3495,17250.0,2011-12-06 12:15:00,18,116.20999999999998,5,2,1,521,5,United Kingdom,35
3496,17251.0,2010-12-12 11:06:00,14,114.40000000000002,1,5,2,152,1,United Kingdom,35
3497,17252.0,2011-06-06 16:41:00,29,121.45000000000002,1,5,2,152,1,United Kingdom,35
3498,17253.0,2011-11-21 12:59:00,5,39.8,4,1,2,412,4,United Kingdom,35
3499,17254.0,2011-12-05 12:46:00,33,73.41,5,3,1,531,5,United Kingdom,35
3500,17255.0,2011-10-30 12:18:00,28,87.34,3,4,1,341,3,United Kingdom,35
3501,17256.0,2011-01-31 14:53:00,2,9.299999999999999,1,1,1,111,1,United Kingdom,35
3502,17259.0,2011-07-14 15:01:00,41,164.11000000000004,2,5,1,251,2,United Kingdom,35
3503,17262.0,2011-04-26 15:58:00,3,272.85,1,2,5,125,1,United Kingdom,35
3504,17263.0,2011-05-15 14:32:00,6,21.05,1,3,1,131,1,United Kingdom,35
3505,17265.0,2011-07-24 10:49:00,39,159.01,2,5,1,251,2,United Kingdom,35
3506,17266.0,2011-12-07 14:12:00,26,98.37,5,2,1,521,5,United Kingdom,35
3507,17267.0,2011-08-04 17:19:00,12,143.26999999999998,2,3,2,232,2,United Kingdom,35
3508,17268.0,2011-08-24 10:06:00,3,576.0,2,1,5,215,2,United Kingdom,35
3509,17272.0,2011-10-24 16:20:00,40,646.1800000000001,3,5,3,353,3,United Kingdom,35
3510,17274.0,2011-11-04 13:16:00,10,30.93,3,2,1,321,3,United Kingdom,35
3511,17277.0,2011-04-26 12:47:00,20,303.46,1,5,4,154,1,United Kingdom,35
3512,17278.0,2011-04-12 13:10:00,7,143.09,1,4,3,143,1,United Kingdom,35
3513,17279.0,2011-10-13 11:58:00,1,9.95,3,1,1,311,3,United Kingdom,35
3514,17282.0,2011-08-01 14:29:00,26,398.87,2,5,3,253,2,United Kingdom,35
3515,17284.0,2011-10-10 14:38:00,83,491.89999999999986,3,5,2,352,3,United Kingdom,35
3516,17286.0,2011-11-18 12:47:00,16,72.82999999999998,4,2,1,421,4,United Kingdom,35
3517,17287.0,2011-11-13 13:27:00,34,344.85999999999996,4,4,2,442,4,United Kingdom,35
3518,17288.0,2011-11-30 16:09:00,52,383.87999999999994,5,4,1,541,5,United Kingdom,35
3519,17289.0,2011-11-08 12:01:00,40,325.56000000000006,4,4,2,442,4,United Kingdom,35
3520,17290.0,2011-12-06 12:38:00,34,161.37999999999997,5,3,1,531,5,United Kingdom,35
3521,17291.0,2011-02-04 13:04:00,1,550.8000000000001,1,1,5,115,1,United Kingdom,35
3522,17293.0,2011-12-01 14:37:00,39,521.25,5,3,3,533,5,United Kingdom,35
3523,17295.0,2011-11-11 10:49:00,26,174.95999999999998,4,3,2,432,4,United Kingdom,35
3524,17297.0,2011-11-22 14:43:00,16,26.04,4,2,1,421,4,United Kingdom,35
3525,17298.0,2011-08-30 16:43:00,12,225.48000000000002,2,3,4,234,2,United Kingdom,35
3526,17299.0,2011-11-28 12:01:00,15,135.41000000000003,5,2,1,521,5,United Kingdom,35
3527,17301.0,2011-11-18 13:43:00,17,62.65999999999999,4,3,1,431,4,United Kingdom,35
3528,17302.0,2011-11-25 09:36:00,21,364.07,4,3,3,433,4,United Kingdom,35
3529,17303.0,2010-12-13 13:32:00,18,80.79,1,5,1,151,1,United Kingdom,35
3530,17306.0,2011-11-29 12:14:00,19,2480.0299999999997,5,2,5,525,5,United Kingdom,35
3531,17309.0,2011-09-05 15:20:00,4,16.95,2,2,1,221,2,United Kingdom,35
3532,17311.0,2011-09-22 14:11:00,16,320.8,2,4,4,244,2,United Kingdom,35
3533,17312.0,2011-07-03 13:12:00,1,0.95,2,1,1,211,2,United Kingdom,35
3534,17313.0,2011-11-22 09:23:00,5,383.51,4,1,5,415,4,United Kingdom,35
3535,17314.0,2011-11-11 16:13:00,37,789.3600000000002,4,4,4,444,4,United Kingdom,35
3536,17315.0,2011-12-08 12:15:00,136,1860.2500000000007,5,5,3,553,5,United Kingdom,35
3537,17317.0,2011-10-24 17:26:00,5,665.2800000000001,3,1,5,315,3,United Kingdom,35
3538,17320.0,2011-08-31 13:31:00,17,398.40000000000003,2,4,5,245,2,United Kingdom,35
3539,17321.0,2011-10-03 11:34:00,38,216.42999999999995,3,5,1,351,3,United Kingdom,35
3540,17323.0,2011-11-24 17:29:00,64,254.69999999999996,4,5,1,451,4,United Kingdom,35
3541,17324.0,2011-11-22 10:34:00,18,481.15999999999997,4,3,4,434,4,United Kingdom,35
3542,17325.0,2011-03-04 13:09:00,2,31.499999999999996,1,1,3,113,1,United Kingdom,35
3543,17329.0,2011-11-25 14:24:00,12,230.73000000000002,4,2,4,424,4,United Kingdom,35
3544,17330.0,2011-11-17 08:56:00,3,214.8,4,1,5,415,4,United Kingdom,35
3545,17333.0,2011-09-15 10:11:00,6,84.78,2,2,2,222,2,United Kingdom,35
3546,17334.0,2011-02-04 09:03:00,2,79.19999999999999,1,1,4,114,1,United Kingdom,35
3547,17337.0,2011-07-11 14:55:00,159,578.1000000000001,2,5,4,254,2,United Kingdom,35
3548,17338.0,2011-11-22 14:23:00,230,1971.2700000000011,4,5,5,455,4,United Kingdom,35
3549,17339.0,2011-09-06 13:29:00,3,59.16,2,1,3,213,2,United Kingdom,35
3550,17340.0,2011-11-30 17:12:00,126,3492.5100000000007,5,5,4,554,5,United Kingdom,35
3551,17341.0,2011-07-06 12:26:00,51,228.30999999999997,2,5,2,252,2,United Kingdom,35
3552,17343.0,2010-12-19 15:07:00,9,98.19000000000001,1,4,2,142,1,United Kingdom,35
3553,17344.0,2011-10-24 12:56:00,8,56.03000000000001,3,2,1,321,3,United Kingdom,35
3554,17345.0,2011-11-24 15:02:00,30,160.92000000000004,4,4,1,441,4,United Kingdom,35
3555,17346.0,2011-12-06 12:18:00,164,987.83,5,5,2,552,5,United Kingdom,35
3556,17348.0,2011-11-25 11:25:00,61,298.48999999999995,4,5,1,451,4,United Kingdom,35
3557,17349.0,2011-06-13 14:29:00,3,61.85,2,1,4,214,2,United Kingdom,35
3558,17350.0,2011-12-01 15:47:00,18,260.24,5,2,2,522,5,United Kingdom,35
3559,17351.0,2011-11-03 18:45:00,6,143.85,3,2,3,323,3,United Kingdom,35
3560,17353.0,2011-08-02 17:19:00,2,435.0,2,1,5,215,2,United Kingdom,35
3561,17354.0,2011-10-20 10:34:00,4,479.25,3,1,5,315,3,United Kingdom,35
3562,17356.0,2011-02-01 11:07:00,5,24.63,1,3,1,131,1,United Kingdom,35
3563,17357.0,2011-11-15 16:30:00,17,167.29,4,3,2,432,4,United Kingdom,35
3564,17358.0,2011-02-09 16:57:00,21,151.88,1,5,2,152,1,United Kingdom,35
3565,17359.0,2011-11-28 14:37:00,5,37.18,5,1,1,511,5,United Kingdom,35
3566,17360.0,2011-11-22 13:11:00,38,175.95000000000002,4,4,1,441,4,United Kingdom,35
3567,17361.0,2011-10-21 15:43:00,7,145.57,3,2,3,323,3,United Kingdom,35
3568,17362.0,2011-04-14 14:43:00,10,87.41999999999999,1,4,2,142,1,United Kingdom,35
3569,17364.0,2011-12-09 08:59:00,121,1429.8400000000001,5,5,2,552,5,United Kingdom,35
3570,17365.0,2011-11-27 12:13:00,146,1682.2399999999996,5,5,3,553,5,United Kingdom,35
3571,17367.0,2011-04-15 14:21:00,7,35.9,1,4,1,141,1,United Kingdom,35
3572,17368.0,2011-11-16 15:26:00,45,140.6,4,4,1,441,4,United Kingdom,35
3573,17370.0,2011-09-28 10:14:00,14,194.34000000000003,2,4,2,242,2,United Kingdom,35
3574,17371.0,2011-11-22 13:30:00,35,138.39000000000001,4,4,1,441,4,United Kingdom,35
3575,17372.0,2011-10-30 11:37:00,66,319.96,3,5,2,352,3,United Kingdom,35
3576,17373.0,2011-10-30 15:28:00,20,211.37000000000003,3,4,2,342,3,United Kingdom,35
3577,17374.0,2011-05-05 09:05:00,8,142.2,1,4,3,143,1,United Kingdom,35
3578,17375.0,2011-05-24 15:45:00,24,168.2,1,5,2,152,1,United Kingdom,35
3579,17376.0,2011-09-30 12:36:00,3,27.55,3,1,2,312,3,United Kingdom,35
3580,17377.0,2011-11-16 11:17:00,132,951.4399999999997,4,5,3,453,4,United Kingdom,35
3581,17379.0,2011-11-28 13:56:00,27,141.07000000000002,5,3,1,531,5,United Kingdom,35
3582,17381.0,2011-10-04 08:27:00,41,7443.720000000001,3,5,5,355,3,United Kingdom,35
3583,17382.0,2011-10-05 13:05:00,1,15.0,3,1,1,311,3,United Kingdom,35
3584,17383.0,2011-12-05 17:36:00,18,76.0,5,2,1,521,5,United Kingdom,35
3585,17384.0,2011-11-20 15:48:00,8,276.53000000000003,4,2,4,424,4,United Kingdom,35
3586,17385.0,2011-11-25 11:02:00,15,98.72000000000001,4,2,2,422,4,United Kingdom,35
3587,17386.0,2011-12-02 11:28:00,9,621.6200000000001,5,1,5,515,5,United Kingdom,35
3588,17387.0,2011-11-20 11:00:00,22,256.6600000000001,4,3,2,432,4,United Kingdom,35
3589,17388.0,2011-09-23 10:31:00,5,730.83,2,2,5,225,2,United Kingdom,35
3590,17389.0,2011-12-06 16:33:00,64,9474.25,5,4,5,545,5,United Kingdom,35
3591,17391.0,2011-06-28 12:21:00,1,203.52,2,1,5,215,2,United Kingdom,35
3592,17392.0,2011-02-06 12:48:00,19,128.15,1,5,2,152,1,United Kingdom,35
3593,17394.0,2011-05-04 13:22:00,2,18.65,1,1,2,112,1,United Kingdom,35
3594,17396.0,2011-10-31 14:12:00,11,2238.2,3,3,5,335,3,United Kingdom,35
3595,17397.0,2011-11-17 14:08:00,28,237.69,4,4,1,441,4,United Kingdom,35
3596,17398.0,2011-08-17 09:48:00,12,182.92999999999995,2,3,3,233,2,United Kingdom,35
3597,17400.0,2011-08-05 15:38:00,62,732.4399999999996,2,5,4,254,2,United Kingdom,35
3598,17402.0,2011-09-15 15:20:00,12,436.05,2,3,5,235,2,United Kingdom,35
3599,17403.0,2011-11-03 15:18:00,15,100.00000000000001,3,3,1,331,3,United Kingdom,35
3600,17404.0,2011-11-14 08:22:00,49,8631.92,4,5,5,455,4,Sweden,31
3601,17405.0,2011-12-08 17:12:00,30,270.44999999999993,5,3,1,531,5,United Kingdom,35
3602,17406.0,2011-01-10 14:57:00,36,572.01,1,5,5,155,1,United Kingdom,35
